glyph_hash|font_name|GlyphName|unicode_hex|AGL_name
1b35645bb054155dce67956879305892|FCNHLI+Arial.tu.n.079.188|G118|0076|v
1b373a09206c3fb190e477b5300bf737|AFIHPO+Arial.tu.n..kurz.va0446.75|G150|2013|endash
1b3bb6785118cb2e70fb3356d3eb4b7a|CJKHJN+Arial.tu.n.068.75|G50|0032|two
1b3d476eb570d7e72256c6d936451f68|EHKMMI+Arial.tu.n..kurz.va045.813|G107|006b|k
1b3e8d16199cb8ddccd139a5da0aae3e|COAFON+Arial0282.188|G105|0069|i
1b40ddc0a9601345aa6636730453912f|ADAPPB+Arial.tu.n..kurz.va058.313|G52|0034|four
1b427493d5845a17a8de846e17662722|AOJOBN+Arial0300|G111|006f|o
1b437a060551b7f45457d2b25a85e18a|CAIJDC+Arial.tu.n..kurz.va035|G104|0068|h
1b45cad45b7edd0c972bc56476570768|AKMEPK+Times.New.Roman033.313|G90|005a|Z
1b46b86e9ff8d5561da0615ac81301f8|CDGFIC+Arial.tu.n.0493.75|G117|0075|u
1b49714a301344a3f91efbf2d0d93e1f|BLJHMI+Arial.tu.n.029.188|G95|005f|underscore
1b4b0276da6980b88fb4c23024f958db|BEANDM+Arial.tu.n.0116.688|G148|201d|quotedblright
1b4d557069848b528a9af330f6a49155|ACBMAB+Arial.tu.n.075|G68|0044|D
1b5aef1ac95b332f15481d6afdd292fa|AMLBOF+Arial.tu.n.0108.313|G119|0077|w
1b5c98f9f8dc8795cc8f716f108eed08|FCNHNI+Arial.kurz.va079.188|G117|0075|u
1b5ee05554aa6b8769f0ff7c68d30d45|DLPCGN+Courier.New016.688|G113|0071|q
1b5f97770c16b41e8a4e9d8c019ba46c|DCGEFO+Arial.tu.n.058.313|G51|0033|three
1b606aaeba7f277ca1c640f489554664|AJEFKD+Arial.tu.n.0705.563|G109|006d|m
1b6326b42be79ddc083672ccff63f7f7|ADFLMH+Arial.tu.n..kurz.va083.313|G248|0159|rcaron
1b6417802577ed46af179fa7d946845e|CAIJDC+Arial.tu.n..kurz.va035|G115|0073|s
1b64e1e196a80f099d961f74f4a6315d|ADHEFB+Arial.tu.n.0166.625|.notdef|FFFD|notdef
1b68e6874a9f43daea4df03686cc1c84|AMLDAB+Arial.tu.n.0250|G50|0032|two
1b6a25cefacb739190875a09b7819187|AMLDAB+Arial.tu.n.0250|G82|0052|R
1b6aca8554e708735ee321b62febb727|BGBEAJ+Arial031.25|G236|011b|ecaron
1b6f004aeec19ede91a580352dc130bb|AJPGLG+Symbolb050|G80|03a0|Pi
1b7372b5d8589b92f3ba2901626d5103|DCJFBD+Lucida.Consoleb037.5|G56|0038|eight
1b7434b1a39b6ce1785598d86464fc23|FPANFN+Arial.Narrow037.5|G117|0075|u
1b76b7f314c19daa411f36df602097a4|BLJBGL+Arial.kurz.va037.5|G233|00e9|eacute
1b798484a51ba1aace56c6726f9fd398|AEIEGI+Lucida.Consoleb066.688|G72|0048|H
1b7df2e7fcefab5d7e43b05ed7a2f031|AKNONF+Arial.tu.n.058.313|G49|0031|one
1b80bb01b14260509feeabe1ed2c937f|AEIEGI+Lucida.Consoleb066.688|G83|0053|S
1b80bbbfce0af5ca2a3036c9c98f4a9c|BGBFGH+Arial.tu.n.083.313|G116|0074|t
1b84a0b039c2fce69a14decce85faa76|BGALPM+Arial.tu.n.058.313|G89|0059|Y
1b84f9a821d16e3b24f55ea8404de4d3|BMNPAB+Arial018.75|G53|0035|five
1b86cd18606baa896f39c6eb3a405caf|BGBFGI+Arial.kurz.va037.5|G110|006e|n
1b8907a5b066d2cc0353abf8ae2c3f4a|BFGMLK+Arial.tu.n.041.25|G69|0045|E
1b899e7ff888ce51c21e2e9f8b9a4785|AOJNOM+Arial.tu.n.0300|G104|0068|h
1b8a6f9fc508c9a7d76e91b1a14fc8b4|BILLBP+Arial.kurz.va066.688|G105|0069|i
1b8f229f84b4891546d4ff900618e6f1|FPJKIF+Arial.tu.n.0108.313|G71|0047|G
1b921582005217d5ebc89a8568300d3d|EECHKL+Arial034.563|G138|0160|Scaron
1b9591293d9fb565f305d040356fabf7|AFLLEM+Courier.New.tu.n.033.313|G114|0072|r
1b9bf5a4ebff53667d10d9c906916cc8|AFLCNH+Lucida.Consoleb075|G55|0037|seven
1b9dadb64e8f7779386d67cabc777dac|BKEDID+Arial.kurz.va033.75|G70|0046|F
1ba178b34c02033c0e2dcd1f1959d58f|BFMOOL+Arial.kurz.va075|G36|0024|dollar
1ba2f98f370d0680984a3b8dde6c861f|BGBMFE+Courier.New033.313|G95|005f|underscore
1ba9a4cf904fd5b55cad02f11b082eb3|CKCFLB+Arial0176.375|G102|0066|f
1baa0611f834f14f2669f8d8acff8d2f|ADLGKG+Lucida.Console075|G49|0031|one
1bae2c34c31285d7d9b402517c207c02|ADODKG+Lucida.Console033.313|G106|006a|j
1bb2697d2662a261ad4dd12c013ac5d4|AEJDGD+Arial.tu.n.062.5|G78|004e|N
1bb42ad0c32f2f01a76fd669602d39b5|AJDGFH+Arial0305.688|G108|006c|l
1bb6c3dfcfbf39c7e3ab26bd07c0a6cc|APACEA+Arial.tu.n.017.063|G117|0075|u
1bb95db5bd473bbe32080723b86f8a5b|CLLKFH+Arial.tu.n.039.563|G45|002d|hyphen
1bbcdf737a52fbe114385a3ecf885182|BGGPKP+Arial.kurz.va035.813|G250|00fa|uacute
1bbe6b649750b26a7e6152471380d9f5|AFGGGM+Arial097.25|G52|0034|four
1bc56d17b20746c4bfd6063a1c0aabbb|CMKONB+Arial.tu.n..kurz.va039.563|G52|0034|four
1bc6f3e81933bb43b357de917bdb74c7|BHBPIG+Arial.tu.n.037.5|G225|00e1|aacute
1bc6fc50ae227c4d7eec55832268e5d2|BILGPI+Times.New.Roman.tu.n.083.313|G56|0038|eight
1bc7b13b2afe461719fb93f5f11ba918|BLLIOO+Arial038.75|G46|002e|period
1bca5dbbeed6e2f3e283491bdd0c24e6|AJEDOL+Arial0299.875|G50|0032|two
1bcda33f12cee1c6a41b8ed00960b53b|HDHJEJ+Arial.kurz.va036.688|G250|00fa|uacute
1bceb64b75ec96a483358a2039c68aae|CAEIEA+Arial.tu.n..kurz.va041.688|G84|0054|T
1bcfc85cce05de3ad08f364eae6b7cc9|AGLPDM+Arial.tu.n.0446.75|G105|0069|i
1bd041401e757e566419118a96b28e96|AJELJP+Arial.tu.n.050|G74|004a|J
1bd0afeda48a176f2f0e2f4594481855|BPBNIB+Arial.tu.n.0681.875|G112|0070|p
1bd25fdf7568cc235d69808346bbf202|CKCFLB+Arial0176.375|.notdef|FFFD|notdef
1bd5fac1347f1ebbc1cd102cf2cd2e83|ADHEFB+Arial.tu.n.0166.625|G249|016f|uring
1bd7a9a69285ed15359699dd4e6d60be|AJELJP+Arial.tu.n.050|G204|011a|Ecaron
1bda2bc5638a4470280e29ee7ea6df6a|AJECOP+Arial.kurz.va0299.875|G81|0051|Q
1bdb20b8ab4a448ce0a0fdb29e221290|AEAMNK+Arial075|G85|0055|U
1bdcaf33d78c0c3f41fd9a74678ef293|APBPHJ+Arial.kurz.va0266.688|G108|006c|l
1bdcc3fcba32b127b3cc0b16d5ce1e6a|AOJNHO+Arial.tu.n.0333.313|G43|002b|plus
1bddef7370048c9b931f6411b6a102fb|AJDGLI+Arial0188.125|G108|006c|l
1bdfac9053f3985115dd09059b9b5450|DHCIFC+Arial.tu.n.033.313|G216|0158|Rcaron
1bdfd482e6b3f4788c2d36e903f88974|EHDLHH+Times.New.Roman.tu.n.041.688|G65|0041|A
1be4005ef9947b575c4107f7a2827c22|ADPLHE+Lucida.Console058.313|G69|0045|E
1be6070b8d34f8ae0378ca091cba6d56|DKDNLF+Arial.kurz.va037.063|G67|0043|C
1beb9bd6e8d3656574677a87f1fef03b|ABGHHK+Arial031.25|G43|002b|plus
1bf18a019d67f4fd68acad6923102493|BGBEEJ+Arial.tu.n..kurz.va033.313|G97|0061|a
1bf1fa288375f06ba01840a438458d3b|BNPPEI+Arial.tu.n..kurz.va020.813|G68|0044|D
1bf5e131bbd340269ff5338f1fe1de2c|DCGJKF+Arial.kurz.va030|G50|0032|two
1bf6df0ad6588afb2043ca0f1baccb19|BMGDFG+Arial.tu.n.037.063|G109|006d|m
1bf876ee37f8120cf2e902688389c07b|BKGBDO+Arial.tu.n.062.5|G111|006f|o
1bfebcd96385e01cca921f300cc83549|AJFIDI+Arial.kurz.va035.813|G41|0029|parenright
1bffa8a360be4032207215fb45495271|AHBLDI+Arial.kurz.va034.188|G117|0075|u
1c071d750fee6f18a6ae152ae2f41da7|AOLAKG+Arial0213.313|G45|002d|hyphen
1c0781688ab89044be1e129db5bcb7f0|EMPGKF+Arial.tu.n.020.813|G132|201e|quotedblbase
1c07eaf52edc71a7f99c69457cb08b5b|BINOKK+Arial034.563|.notdef|FFFD|notdef
1c0a299613bc17838379a0b0dd2e0cff|BFOLLH+Arial.kurz.va043.313|G109|006d|m
1c0c6b0a92059e1a8f9e66f5929f6421|BBBBNA+Courier.New.tu.n.037.5|G51|0033|three
1c0cff55dfc98e33618067ee8f1e3a16|CLLKFH+Arial.tu.n.039.563|G249|016f|uring
1c118ce211430a8b3ac6e77807a0f247|BLKILL+Arial024.188|G112|0070|p
1c1454de4f00499a84cdb637cc583ce0|AFCHOB+Wingdings087.5|.notdef|FFFD|notdef
1c1c91077a427fc2ecc3d7e4483aafc8|CJOFOP+HelveticaInseratTTEE0100|G90|005a|Z
1c1d9c618f1d598ef7ba39adafc871cb|AKKHCH+Arial.kurz.va030|G225|00e1|aacute
1c1f0d535d333d868b433877d6c1ad0d|AJEDOL+Arial0299.875|G236|011b|ecaron
1c216c7068810f4df4117ee90877c330|ALMODA+Arial.tu.n.0705.375|G99|0063|c
1c23e3bc9bf5b7642d68a000d0db1bcb|FCNIOL+Arial.tu.n.0283.313|G76|004c|L
1c23e967d23a5da63eb93af41b06d9f2|ACJDPG+Arial.tu.n.036.688|G107|006b|k
1c24f21e8e6acf97f288d4bb7c29cd97|BGBMGE+Courier.New.tu.n.033.313|G71|0047|G
1c258e5fcafec167648ba74ecd007d2d|ACMIBA+Arial.kurz.va031.25|G90|005a|Z
1c267171bd087f7965f6eb5a7ce119fc|ANIJIL+Lucida.Console029.188|G111|006f|o
1c2c91de7176670e121eba4b61bd4281|ADFAJD+Arial.tu.n.091.688|G73|0049|I
1c2cdf620265fcd6685d7dd4169ed0b6|AEJDGD+Arial.tu.n.062.5|G49|0031|one
1c2d31f7a44ad63b2e9448dbc255e299|AJPEAP+Arial066.688|G132|201e|quotedblbase
1c2e8b453fbdc80daba35ae54472fedd|AFGIMJ+Arial.tu.n.091.688|G76|004c|L
1c2f0a72463610e1b7a5db1b3fe01f66|ADNMMC+Arial.kurz.va017.063|.notdef|FFFD|notdef
1c332c8d7333f2ed3cf49a3bf9fd75fe|BMCLPC+Arial031.25|G71|0047|G
1c34aefbad0bbb47a60ab87585146774|AOJNHO+Arial.tu.n.0333.313|G70|0046|F
1c35bf61dce2e1fa6a616c9f60eb733e|ENAAMD+Arial0317.5|G242|0148|ncaron
1c363e2d70f501b5109f30fb60c8969d|AJEEPF+Arial.tu.n.0635|G115|0073|s
1c3c390a4f0912cd8054612fb876ce77|AINJGC+Arial037.5|G146|2019|quoteright
1c3cc42056f077cc41d83d3e72955fda|ANIGGN+Times.New.Roman029.188|G45|002d|hyphen
1c45b95234d700d140a1623ccbe4db5a|BGBFGI+Arial.kurz.va037.5|G89|0059|Y
1c47328bb188b6aba5a38953f7cb0fb1|BPBNJE+Arial0282.125|G98|0062|b
1c47bf82d33f1aecda45111ffd762df2|CHBDDI+Arial032.5|G232|010d|ccaron
1c4dd463c2eb2980b0e65c1eb74d036c|ACNGPG+Arial035|G237|00ed|iacute
1c4f2551068e567f93afe853f891765e|AOJNFO+Arial.tu.n..kurz.va0266.688|G108|006c|l
1c51677647585ff58459ecaec470e536|EHKDJK+Arial.tu.n.0116.625|G50|0032|two
1c56c071a1976a660f7fa2e15ebbb051|AEAMNK+Arial075|G142|017d|Zcaron
1c5ac49d22260cc8d8a3d1920debcec4|ADODKG+Lucida.Console033.313|G47|002f|slash
1c5cf47187fc2741cffaa98625caebda|BNNDOH+Arial.tu.n..kurz.va039.563|G75|004b|K
1c604b8815404dc581da04fd2333c570|BKEDHD+Arial.tu.n.033.75|G112|0070|p
1c61e1dfef9e34f13803c6df61b12b81|ACNGPG+Arial035|G114|0072|r
1c689d42f5c20f9b9fcdbfc06a537794|BGBEAJ+Arial031.25|G112|0070|p
1c68f3e77d93f1656f61601c240b4903|BILLBP+Arial.kurz.va066.688|G200|010c|Ccaron
1c69041a0f0e73967e015b81ed8af7e9|AJDGFH+Arial0305.688|G87|0057|W
1c6be1c3a33b51163d8e7e39c9bcc0f4|AFGHHL+SwitzerlandCondensed090.25|G99|0063|c
1c6c2a3324712520ded056f5868bb049|AGFNGO+Courier.New.tu.n.025|G120|0078|x
1c6cc794c898c840b6735b81126a11d7|DLPCGN+Courier.New016.688|G89|0059|Y
1c7363e3b720c097296e33489e280e4c|AJKBCA+Arial.Narrow033.313|G59|003b|semicolon
1c784ad34dec8b04e78dbb639985c8ac|BDGFLE+HelveticaInseratTTEE0141.625|G80|0050|P
1c7cc5e7c859e2e9d6a854d5df315e83|ALMCCM+Arial.tu.n..kurz.va034.188|G112|0070|p
1c7f3e7aa3ed9fbf3c68f7a0df53e719|AOJNHO+Arial.tu.n.0333.313|G55|0037|seven
1c805c1a0960ac6f30047c46e3829e87|ACJFBF+Arial.tu.n.039.563|G157|0165|tcaron
1c82aba22473d02cca29add919160fbb|FPHEEL+Arial034.188|G147|201c|quotedblleft
1c8381463fb335e954d386643f153644|ACBMBC+Arial020.813|G87|0057|W
1c8425012543705ac8eecc54d4dc7f6f|AJHMID+Arial.kurz.va030|G110|006e|n
1c859e78bd535037c10fad7b64efc5b1|AIPFNG+Arial.tu.n.050|G109|006d|m
1c8649cdae7e8fe0b29277298951718a|AFFGKH+HelveticaInseratTTEE066.625|G80|0050|P
1c86d0374b2461f3031e259c5c7e00dd|COCGDC+Courier.New033.313|G72|0048|H
1c8afa5492a46ee75407f73a3b07c092|BMGDEF+Arial037.063|G150|2013|endash
1c8b6d12c71e3e82e3ffb418775919b1|ADCEPP+Arial.tu.n.0200|G82|0052|R
1c8cbf03360095f591bcdce733310ed3|CJMDKK+Arial.tu.n..kurz.va045.813|G111|006f|o
1c8f7243f8b57b4e820d863a37498312|AOJOBN+Arial0300|G105|0069|i
1c907430aa74c3d1f5a74b71d5a58f86|AOKKGO+Arial.tu.n..kurz.va041.688|G200|010c|Ccaron
1c936aa44ec120169a9080286ba327be|AIPHNJ+Arial.tu.n.0145.813|G110|006e|n
1c95e498f8521ebd7d6d8879fbd5e493|ACFBNP+Times.New.Roman.kurz.va033.313|G114|0072|r
1c96103e2f0438e5342ac49279d32b98|DCGEFO+Arial.tu.n.058.313|G54|0036|six
1c974eecf0141e38d160d56d5af8fb95|ACMGIP+Arial054.188|G88|0058|X
1c9a4a0ab544feb23c87bc97ed955dc3|CJLIBM+Arial036.688|G236|011b|ecaron
1ca1aa3244a133d1a9605702d70851e5|AFGCLF+Arial027.063|G95|005f|underscore
1ca58b4fc3f3556730028005251546b2|BEGHCP+Arial.tu.n..kurz.va0299.875|G121|0079|y
1ca902d57e1e84f3b6e83d4d4f9dd7d0|DLJCOB+Arial.Black0517.25|G90|005a|Z
1ca94cc1d371851b3b1ac4dc443b08f0|AFLLNL+HelveticaInseratTTEE0100|G98|0062|b
1cb45c50ffd270c361200ad6454be910|CNMHPA+Arial021.688|G116|0074|t
1cb51a2e351825063aad6d5ee1f777c4|DFIEHD+Arial062.5|G103|0067|g
1cb5e14216bdb2decb4821eb05e2fee6|AFJDCG+Lucida.Console070.813|G67|0043|C
1cb7f670578a2ed009687f8357a25e99|EFAOPN+Arial.Blackb01058.313|G78|004e|N
1cbf15b11bf2be956ce5f6f6f902cf74|EFAOPN+Arial.Blackb01058.313|G72|0048|H
1cc2e781bb0dcf4bcdcd233d57706e52|COKEOG+Arial0312.75|G36|0041|A
1cc4e4bd8d6bd47d0a3d0166b8613e6f|DHECKP+Arial.kurz.va037.063|G45|002d|hyphen
1cc872f2ce3a88d04ccdd84618b2287a|ADEFHP+Arial.tu.n.025|G225|00e1|aacute
1cc8a6991a15cddca4236b96a8934f9d|ALHACB+Arial0318|G194|00b7|periodcentered
1cc9f0a6442003644d07c4037f75f24d|CLLKFH+Arial.tu.n.039.563|G78|004e|N
1ccec0542cb985bed6a85af4fecc5446|DENHLN+Arial.tu.n.054.125|G232|010d|ccaron
1ccef7c5eff38a98487634f4d04f3d0a|AEDLOF+Arial.kurz.va058.313|G58|003a|colon
1cd30545fdf1bd698fc07d7a475e87ae|ACFCKL+Times.New.Roman.kurz.va028.313|G107|006b|k
1cdba9a8a48b5f5e16c58914e7738156|DLJCPD+Arial.tu.n.0258.625|G46|002e|period
1ce130114c9fb58f7e8167cb8127045e|AJELJP+Arial.tu.n.050|G232|010d|ccaron
1ce29c4702176c3bdb060925d406c006|BKLJOE+Arial0388.063|G121|0079|y
1ce4c390e390dd602e2473383c651d34|AJEHMK+Arial.tu.n.0564.438|G49|0031|one
1ce8aa1e93561bb33f7d5523a4ad048f|CAEHGP+Arial.tu.n.037.5|G94|005e|asciicircum
1ce9fe0f19d378002850ab47a7bf5abf|AOJNBM+Arial.tu.n..kurz.va0250|G83|0053|S
1ceb4b2de4d5049209162bd69d72aa92|ADAFMK+Arial.tu.n..kurz.va075|G77|004d|M
1cebd82ce910d296db38ee01d273e9c6|AMEFCM+Arial.tu.n.0199.938|G66|0042|B
1cee873819066f5d49414ffc578ca679|DPAGHH+Lucida.Console036.25|G52|0034|four
1cef7aa85f6674c228a4b3c3f2901495|CECBGN+Arial.tu.n.031.688|G78|004e|N
1cf44f3cc1e65a1c9944f6794d8f6c18|AFBAGA+Arial.tu.n..kurz.va034.563|G122|007a|z
1cf5cc9d1af9799274ff017c9878919c|ACFNKB+HelveticaInseratTTEE0149.938|G114|0072|r
1cf8d70fb9d7fc4ee74d499faa9d574e|GOAAKC+Arial.tu.n.036.25|G190|013e|lcaron
1cfa5db915397ebbbd4a523710b56ed4|AEAMKK+Arial.tu.n.075|G242|0148|ncaron
1cfcc7dfb63be188ccd3c232499eeac9|AFGCLF+Arial027.063|G60|003c|less
1cfd47c12e919e2f753a001d953878ed|ACHGMG+Arial053.313|G105|0069|i
1d07c4089491798227fdefc4b1c64eae|CPHPNH+Arial.kurz.va037.5|G46|002e|period
1d09b03f6fd6c52ed9391957960d4be7|ABOLCN+Arial050|G72|0048|H
1d0d52559e1d0a8ffec12def2c135203|BKFKGG+Arial.tu.n.079.125|G41|0029|parenright
1d0f9b47cae8ac7eefdf1a3cf5671033|AEDGLE+Arial.kurz.va050|G99|0063|c
1d10049441b76412772ec0cc04a2d0c9|ANANOC+HelveticaInseratTTEE083.313|G85|0055|U
1d120a4bce7557ca6f5ecedeeaa5f5c9|ADHEIA+Arial.tu.n.0250|G89|0059|Y
1d1529e7dcefdb4a6e883d1120b1e939|ACNGPG+Arial035|G60|003c|less
1d16c097352d042a9f4c96725cdf4c52|AMKPGH+Arial.tu.n.083.313|G242|0148|ncaron
1d1895ab6ec0bf29a536cafd131442e2|BGBEAJ+Arial031.25|G66|0042|B
1d19de746fa4340c132c566b5e4dee67|AJLKPB+Courier.New033.313|G61|003d|equal
1d1a8b036db1e520935dd4e741237c8c|ACLHOJ+Arial.tu.n.050|G91|005b|bracketleft
1d1ace378fdebddc06f84f653f8ab7e2|BGBDFD+Times.New.Roman.tu.n.041.688|G101|0065|e
1d1cf1e8fbd5d805410e77c8ab64ae2b|ANIJIK+Lucida.Consoleb029.188|G44|002c|comma
1d1de9ef031a13fe2b3597f0fcf4572f|BGCAEO+Courier.New037.5|G109|006d|m
1d24ab0a91a76a5ff23c2187f95145d9|AJECOP+Arial.kurz.va0299.875|G111|006f|o
1d28392a06270e65f5dc0fea63047ca0|AOJNHO+Arial.tu.n.0333.313|G84|0054|T
1d2899cfe732ba5717fdbce479c24b3a|AOLDBL+Arial0233.313|G80|0050|P
1d2b61197f49c937d756253c44f8add9|EMPGKF+Arial.tu.n.020.813|G105|0069|i
1d3097d2f4c8b6f95e2258c4af89d78c|AMNNKL+Arial0235.125|G154|0161|scaron
1d31aae177b1d84ed7577bb8615e17b9|APPFAJ+Arial.kurz.va037.5|G44|002c|comma
1d3abdadea1f8641a6d8bb3d90d0f080|CJMBME+Arial033.313|G233|00e9|eacute
1d3c1b6a081253a778a9a499e5869468|AHBLDI+Arial.kurz.va034.188|G63|003f|question
1d3ef284409ddb44c63caa2b59110887|FPHEFN+Arial.kurz.va034.188|G52|0034|four
1d4a02461c752ac0c53997839e51c484|DLBOEP+Arial.kurz.va021.688|G76|004c|L
1d526c574e87b39c96aa3c0bd12c24ef|AJDGFH+Arial0305.688|G110|006e|n
1d52aa8ca0dcba5d05ff94b239da021f|AKFFKI+Arial.tu.n.0493.75|G80|0050|P
1d543d89d4269bf2b521a76069279fc3|AOKELH+Arial.tu.n.0466.625|G249|016f|uring
1d55019688bb45cde09fe1314fa5c4b5|ACFJDF+Arial.tu.n..kurz.va035.438|G52|0034|four
1d5607286bc623112bccb41a66f204fa|AEAPBA+Arial.tu.n.066.625|G119|0077|w
1d5e63489e196e834a49739ab78cb4a6|CLNGLM+Arial.tu.n.0149.938|G86|0056|V
1d603a54107bca417252b8b3cd4cf989|AJFICH+Arial035.813|.notdef|FFFD|notdef
1d68087711fee9c3008f62a779e33b6c|BGBEFL+Arial041.688|G116|0074|t
1d6a948aa008d1476ad2c4494410bbf3|BIKJJG+Arial.tu.n.095.813|G105|0069|i
1d7080be33c96d93ef84b53f0ab8278f|AFFGKH+HelveticaInseratTTEE066.625|G76|004c|L
1d72249bc8d93cb5cf5dad2fa44f1d93|DCIOLJ+Arial.tu.n.045.813|G50|0032|two
1d730f3e832152bed7b1dcb2a45551df|AJFIDI+Arial.kurz.va035.813|G52|0034|four
1d7379aa017a4c51c8c270d9c1e2691a|ABMFEG+Times.New.Roman.tu.n.037.5|G55|0037|seven
1d76ed82bec53f490ede4507ced43abc|AFNKNN+Arial.tu.n.033.313|G193|00c1|Aacute
1d78798f6869455f39bd4bec519920f5|APLONM+HelveticaInseratTTEE087.5|G80|0050|P
1d7dc2068de06dfe4fbc1ad053a93b1c|ANIGGP+Times.New.Roman.kurz.va029.188|G138|0160|Scaron
1d80c11949efe60babc9d853192ee7b9|CKDCFP+Lucida.Console0299.875|G49|0031|one
1d80dff6f0a889b541e21e5475ee48d0|DLJCPD+Arial.tu.n.0258.625|G78|004e|N
1d83d8b607be7c528ca1866ce2764699|ACIIIH+Arial.tu.n.058.313|G40|0028|parenleft
1d84aa8585e9448d41694efd4d7d3e10|AGKGBE+Arial.tu.n.035|G74|004a|J
1d87b6749bda035b7b039db094b827b0|AGLPDM+Arial.tu.n.0446.75|G154|0161|scaron
1d8a556bbdd101d9f003f684608688e3|BKGBDO+Arial.tu.n.062.5|G106|006a|j
1d8a7f24aece9c95fb7777e0d84d7f68|CLLKCH+Arial039.563|G112|0070|p
1d8ad84368ca1a27a27a6fd242cbafb7|AMLIHD+Arial.tu.n.0740.813|G225|00e1|aacute
1d8d24dd773b056fb2200e336c2e4e76|BIKGCJ+Arial.tu.n.0125|G45|002d|hyphen
1d8f79d3f4e3928ce76aeb574cd4273c|AEAMNK+Arial075|G90|005a|Z
1d9123b319d0a69c48c3e45868033766|AECEFE+Lucida.Console066.688|G106|006a|j
1d99f55277aab1ca893f3d35189ebbe0|AOJMOL+Arial.tu.n.0666.625|G50|0032|two
1d9e4c8f7bc29b8409694371382205f5|FPANFN+Arial.Narrow037.5|G107|006b|k
1d9e6b0bcd8077c778e126f47042a028|BGAMKE+Arial.tu.n.037.5|G59|003b|semicolon
1d9f4fe49f97cdb5688819defabf0a5d|ADIOLD+Arial.tu.n..kurz.va091.688|G154|0161|scaron
1da1cbdba3649c9a0cf5f6a9138c249c|BFNDME+Arial.kurz.va058.313|G72|0048|H
1da474c2032eba098b50b4f2eb65a672|ACLKMI+Arial070.813|G63|003f|question
1da904b47203823c1cf885664bbe6ea9|AEDGLE+Arial.kurz.va050|G111|006f|o
1daa3ca3dc59d68b93b11cd47b684f25|CNCFJK+MSTT31d7454db3O06405202|circleleft|21d0|arrowdblleft
1db2a3b097b7cbcb25e0b0ccfdd16c73|AEAMKK+Arial.tu.n.075|G74|004a|J
1db5054a5573f4e8fd9e8231b09237b7|ADPLHE+Lucida.Console058.313|G97|0061|a
1db6bcee00012fcab1583905e853f3ba|AOLDBL+Arial0233.313|G84|0054|T
1dbd7343367f3467243972dd9bb17404|AOJNHO+Arial.tu.n.0333.313|G111|006f|o
1dbddbc5d9db5028b13ed056ac562c15|FPANFN+Arial.Narrow037.5|G68|0044|D
1dbe1afdac43fe37b9c74574f71fb3d6|BFMODL+Arial.tu.n..kurz.va066.688|G61|003d|equal
1dbeb870d20df7f4afe481028786c8df|CPAOOE+Arial.tu.n.081.25|G121|0079|y
1dc2de9d3934470afec75485a557f0f5|EHFIHF+Arial.tu.n.0187.438|G105|0069|i
1dc382842185b74319e81b61ef33d467|AODGOO+Arial.tu.n.0141.625|G103|0067|g
1dc91795b8c48fdd13c2608f49441cfd|AGLOFP+Arial.tu.n.0188.125|G79|004f|O
1dca3f656b332164730473127d5bb97a|CKMKGG+Arial.tu.n.066.625|G53|0035|five
1dcb1df709ab7a0824a165bf66766775|BLLIOO+Arial038.75|G73|0049|I
1dcc7b2f0e1070af835e8e701434d084|AJFICH+Arial035.813|G66|0042|B
1dcd067712135e5e6d85adfb24ada400|ANIGGM+Times.New.Roman.kurz.va037.5|G65|0041|A
1dcd1ac73c14059328b18e6b35477e7d|CLNGLM+Arial.tu.n.0149.938|G72|0048|H
1dcf46eec7cb4e09044317dc4adfc7f7|BDEEAM+Arial.tu.n.035.438|G57|0039|nine
1dd04743978095000da5d1f46d7f673d|CJMDKK+Arial.tu.n..kurz.va045.813|G108|006c|l
1dd36e4f31f3a9f4a3cbaa56ea95827a|ADLAEJ+Arial.tu.n.0116.688|G53|0035|five
1dd81a376da28238a23c88371062c18b|AJEDAP+Arial.tu.n.0299.875|G55|0037|seven
1ddbfa19afcb26cd25cd559f49caaa7f|CFOLMC+Arial.tu.n.087.5|G119|0077|w
1ddc72f209fc83dcd4f23779da001ed2|CKHMLM+Arial.tu.n.0423.25|G97|0061|a
1de08f75e2e725f61337da196df456f0|BGBDHE+Arial.tu.n.041.688|G200|010c|Ccaron
1de16a0365fc8abf7603e927e7eaefb0|BLJMGO+Arial.tu.n.037.5|.notdef|FFFD|notdef
1de38d902bc4395cd2e22493f743994f|AOJOAN+Arial.tu.n.0400|G90|005a|Z
1de3febe8cd5349c098b265b37286c20|AJEDOL+Arial0299.875|G99|0063|c
1deaa3814c67e707c48ab67faabdbc1e|ENAAOD+Arial.kurz.va0317.5|G242|0148|ncaron
1df087b4363903d44bd44d8cf63d2183|ADEEOC+HelveticaInseratTTEE0149.938|G52|0034|four
1df1e61b1a491f82140099d0821ee74d|CKCGPM+Arial.tu.n..kurz.va0299.875|G49|0031|one
1df61c39a7a280385fdef164bd174081|BKNDJG+Arial.tu.n..kurz.va058.313|G85|0055|U
1dfa8af20dc90ad94fe94fe932915ab5|COKFHH+Arial0322.688|G36|0041|A
1dfab8f88da217bb7b94503438fae990|AMLKGP+Arial0317.5|G98|0062|b
1dfc1931a04567922b5391d2be05d52e|BINOMM+Arial.kurz.va034.563|G109|006d|m
1dfd01ac04a1f09878a0cac097045251|AEOAAM+Arial021.25|G112|0070|p
1e0205cd15068bf9408a295dae6e0eac|AEALAE+Arial034.188|G43|002b|plus
